题目,朝代,作者,内容,来源,词牌
"踏莎行  采莲曲","清","郑文焯","花券裁红，香筒吹绿。轻拿踏遍江南曲。莲心苦里尚回甘，藕丝断后从谁续。翠帔银泥，钿筐金粟。牵云曳雪相思属。弄波莫便采珠还，露房秋泪红盈掬。","Werneror",""
"玉梅令","清","郑文焯","沧波旧苑，又入清风券。春阴护、傍家池馆。有药阑几曲，掩袂再来看。珍丛未谢，梦云已远。吴缣蜀锦，新诗能换，十年事、暗惊雨散。问山阳旧侣，到此更谁过，空邻笛、绕花吹遍。","Werneror",""
"绮寮怨 宣武城南夜集感事和清真","清","郑文焯","白眼看天如醉，梦云谁唤醒。糁绮陌、舞絮狂尘，伤春泪，漫洒新亭。微茫西山一角，沧波底，日落山更青。但怪他，片石无言，冤禽恨，抵死填海盈。旷望去天几程。珠宫旧事，仙才枉说飞璚，月冷风清，羽衣谱，敛愁听。苕苕凤楼残点，独立尽，五更情。漂花满城。东风不到处，花又零。","Werneror",""
"还京乐","清","郑文焯","放愁地，说与沧江旧曲谁重理。纵翠纱笼句，白雪笑我，仙才空费。又故山归后，残春事与浮名委。镇断送明日，陌上看花閒泪。向清波底。见文章、流锦名花，诉尽东风，零落旧味。堪嗟冶叶倡条，傍凡门、艳数桃李。恨迢迢，拌玉剑埋云，金刀断水。料得西楼月，窥人还自憔悴。","Werneror",""
"夜飞鹊 出南郭望西山和清真别情","清","郑文焯","城南有情月，知我悽其，临别更送清辉。吟边白发已愁尽，京尘依旧缁衣。烟霄旷回眺，看仙山楼阁，海戍旌旗。长安梦短，过津亭、酒醒偏迟。身似十年江燕，帘幕易秋风，残社空归。休问乌衣故国，寻常陌巷，重到应迷。数峰缺处，倩苍云、补向天齐。但红桑成亩，青芜变海，弱水还西。","Werneror",""
"蓦山溪","清","郑文焯","吟边灯火，梦熟城南路。归骑每侵晨，月初沈，西山缺处。残笺满袖，都是别君词，空愁语，休延伫，酒醒天涯去。飘零到此，客枕高楼雨。鹤唳似惊风，渺瓯蛮，瘴江战鼓。扁舟不繫，一夜故园心，杯未举，愁先注，白发缘行缕。","Werneror",""
"月下笛 戊戌八月十三日宿王禦史宅，夜雨闻邻笛感音而作和石帚。","清","郑文焯","月满层城，秋声变了，乱山飞雨。哀鸿怨语。自书空、背人去。危阑不为伤高倚，但肠断、衰杨几缕。怪玉梯雾冷，瑶台霜悄，错认仙路。延伫，销魂处。早漏泄幽盟，隔帘鹦鹉。残花过影，镜中情事如许。西风一夜惊庭绿，问天上，人间见否？漏谯断，又梦闻孤管，暗向谁度。","Werneror",""
"莺啼序 秋感和梦窗丰乐楼韵","清","郑文焯","沧洲半残画槁，认河山错绮。自槎客、艳说仙瀛，浪叠愁满空际。蜃嘘起，楼台幻境，金银夜气浑无霁。怪尘昏，蛮海惊鸢，跕影都坠。陈迹苍黄，对酒看剑，向青天漫倚。汉宫月、犹过边亭，堕榆飞尽寒翠。最销凝、昆池劫墨，石鳞泣、秋棱荒水。阅年涯，三浅蓬莱，此身何世。长安似弈，局外樵柯，睡境正深美。幽恨切，数声啼鸟，梦里谁见，覆雨翻云，楚天疑事。西山缥缈，香霏一片，玉龙哀变清商曲，漏沈沈、烛背帘垂地。抛残旧舞，霓裳独坐繁霜，泪花湿红嫠纬。宫槐翳日，苑柳扃烟，念凤楼久迟。但梦绕、瑶池仙步，鹤怨猿猜，望断层城，玉梯十二。骄云满眼，森森冠佩，江关投老词赋客，叹京尘空染忧时袂。伤心孤燕巢林，乱叶迷归，夕阳故里。","Werneror",""
"秋思耗 半雨楼闻雁和梦窗","清","郑文焯","衰帽西风侧，骤雁声催送，暮城寒色。灯院雨昏，晚花中酒，愁浸肠窄。倚歌扇高楼，四弦和泪诉掩抑。见数峰、江上碧。想故国云横，几行归尽，又作早秋南旅，有情堪忆。残夕。檐铃断滴。唤素娥、澹洗铅饰。怕闻邻笛。明朝窥镜，鬓华暗白。误旧约、青鸾信乖，春梦如过翼。念远客、应惯识。漫岁餐稀逢，重门无字寄得。恨隔霜榆塞北。","Werneror",""
"忆旧游 乙亥五日，浮家西崦，信宿石壁精舍，见湖壖渔家垂灯叠鼓，饶有节物，感时赋此。","清","郑文焯","正梅风转溽，麦浪吹凉，晴泛吴桡。未了寻幽兴，赋枇杷晚翠，一掬金抛。五湖料理三亩，多事误青袍。怅听水灯前，看山枕底，梦境苕苕。萧条，旧兰若，问烟雨楼台，谁换南朝。剩有苍黄壁，压颇黎万顷，断劫难销。凄其五日情事，残醉虎山桥。叹满地沧波，渔舟夜笛何处招。","Werneror",""
"浣溪沙 从石楼石壁往来邓尉山中","清","郑文焯","一半梅黄杂雨晴，虚岚浮翠带湖明，閒云高鸟共身轻。山果打头休论价，野花盈手不知名，烟峦直是画中行。","Werneror",""
"庆春宫 桥西新营后溪植援杂花幽树，经秋成阴，时有冷客登楼醵饮，萧然托寄，辄付伧歌。","清","郑文焯","窗岫遥青，帘波空翠，卧临画里江城。斜月琴床，低花衣桁，枕溪疏绮多明。几枝霜橹，暮寒迸西楼雁声。小阑红袖，倚遍珍丛，玉笛谁横。歌尘一片凄清，别岸垂杨，曾见藏莺。屏烛秋啼，镜花春影，赋愁空费閒情。旧游吟境，梦云隔蓬莱几程。仙才自惜，莫枉山中，猿鹤知名。","Werneror",""
"满庭芳 西馆新阴，花枝可撷，匆匆不知春过半已。","清","郑文焯","行锦花阴，隔纱春语，好风香出梅梢。翠尘帘捲，新树过人高。休惜年芳晼晚，沧洲梦轻付吴桡。低回处，江南旧燕，零落谢堂巢。东风，还似客，梨云粉冷，蕙雪红销。近清明歌酒，愁欠谁浇。一卧西楼听雨，閒情倦，别枕笙箫。前游续，山塘载月，斟酌过横桥。","Werneror",""
"满庭芳 江山饯春","清","郑文焯","南雪兰襟，东风茸帽，旧情人比花狂。江城画里，楼阁隐垂杨。可奈春霏冉冉，都换了新绿池塘。销魂地，残红有恨，还作燕泥香。年年，春尽日，疏灯听雨，总是他乡。纵清歌缓客，怕近离觞。早识芳心一点，收拾与，蝶粉蜂黄。今宵梦，吴波半剪，应附北归航。","Werneror",""
"沁园春 虎山桥重泊秋晚登眺","清","郑文焯","衰柳西湾，冷枫南坞，秋横野航。见秦眉天镜，乍惊离合，越鬟水枕，能令低昂。残霸空丘，故宫成沼，赢得渔樵买醉场。清尊对，剩一螺顽碧，虎老山荒。苍凉重舣鸥乡，渐红叶，吹寒零雁行。记五湖雪棹，探梅诗瘦，两崦霜笼，报橘书香。寸岫仙云，尺波尘海，一笑登高理旧狂。移家好，信石芝堪采，剩赋沧浪。","Werneror",""
"龙山会 虎丘作重九，时自光福里回舟，和君特载酒双清之作。","清","郑文焯","塔影窥林罅，落雁汀烟，画舻霜花亚。虎山桥上月，移梦近、还过云泉亭下。衰帽侧高秋，堕巾趁、山容淡冶。最销凝，吴篷暮雨，歌前暗洒。因忆旧节题香，踏醉花街，倚少年骄马。勌游狂态尽，珠箔坠、独自飘灯残夜。人事水东西，凭高泪、流红迸泻。漫归吟，冷枫剩有一瓢诗挂。","Werneror",""
"虞美人 题红桥归骑画扇","清","郑文焯","澹烟洗得春山瘦。眉妩从谁斗。横桥西畔小桃枝。一自插花人去怨开迟。马蹄芳草经游地。重到销魂易。红楼长占柳阴阴。只是柳条不繫少年心。","Werneror",""
"贺新郎 秋恨","清","郑文焯","暗雨凄邻笛。感秋魂，吟边憔悴，过江词客。非雾非烟神州渺，愁入一天冤碧。梦不到、青芜旧国。休洒西风新亭泪，障狂澜、犹有东南壁。空掩袂，望云北。雕栏玉砌都陈迹。黯重扃、夷歌野哭，晦冥朝夕。十万横磨今安在？赢得胡尘千尺。问天地、榛荆谁辟？夜半有人持山去，蓦崩舟、坠壑蛟龙泣。还念此，断肠直。日落羌笳咽。认一行、高鸿尽处，五云城阙。满眼惊尘还乡梦，重见昆池灰劫。更马上、琵琶催发。露冷横门移盘去，甚金仙，也怨关山别。愁寄与，汉家月。故人抗议多风烈。漫消魂、题诗陇树，谁旌奇节。易水空成填恨海，西北终忧天缺。但目尽、平烟区脱。不信天心浑如醉，好江山、换了啼鹃血。长剑倚，向谁说。","Werneror",""
"菩萨蛮 望月有怀","清","郑文焯","桂宫寂寞花前后，天阶玉露金风骤。云外小骖鸾，也愁高处寒。夜明秋半镜，暗缺山河影。灯火梦长安，觉来西笑难。","Werneror",""
"汉宫春 庚子闰中秋","清","郑文焯","明月谁家，甚今年今夕，多事重圆。移盘夜辞汉阙，贮泪铜仙。珠帘画栋，倒寒波、空影如烟。魂断处，长门烛暗，数声惊雁蛮弦。还见山河残影，恁磨成桂斧，补恨无天。凄凉镜尘顿掩，云里婵娟。东华故事，祝团圞，归梦空悬。凝望久，蓬壸翠水，西流好送槎还。","Werneror",""
"玉楼春 城西楼晚眺","清","郑文焯","惊烟连海掀风色，辽雁秋稀音信隔。王孙芳草不成归，绿遍天涯无路陌。悬悬愁眼迷云北，到处登临怀故国。夕阳楼上好青山，只是黄昏留不得。","Werneror",""
"雨霖铃 恨别和柳屯田","清","郑文焯","并刀难切，是离肠恨，梦雨都歇。繁华似水流去，回首处，车尘临发。冷落关河送远，有孤雁悽噎。念旧苑、衰柳寒烟，玉笛吹愁满空阔。铜驼陌上伤今别，更断魂客里催佳节。黄昏满地花影，依约见，故国秋月。万里清霜，休问香篝翠被谁设。却怨入帘底西风，付与残蛩说。","Werneror",""
"摸鱼儿 沪江送春词","清","郑文焯","更尊前、几回西笑，茫茫时事如许。长安一雨分新旧，惟有夕阳无主。春思苦，怕花满，红桑无地悲离黍。春归甚处，但残燕空林，乱莺芳草，总是断魂路。嗟迟暮，休倚兰成词赋，江关赢得孤旅。高楼纵续笙歌梦，愁带北来笳鼓。乡信阻，想寂寞，珠帘尚捲西山雨。凄弦自语，恁冷泪成波，荒波变酒，浇遍赵州土。","Werneror",""
"燕山亭 题自画蓟门秋柳图","清","郑文焯","衰柳空城，羌笛数声，湿了楼台烟雨。珠箔四垂，客燕迷归，栖老绿阴无主。弱不禁攀，更愁唱、阳关西去。凝伫。剩旧宛歌尘，暗飘金缕。还记骄马章台，正花拂长堤，麦波随步。而今莫问，解舞腰肢，凄凉故宫谁妒。便唤春回，忍再见，倚帘吹絮。歧路，肠断也，一丝丝苦。","Werneror",""
"过秦楼 后溪连雨新渌平桥一楼卧临城西陂船舫皆从几案间过晚霁见月水光花影澹然空寒有怀丁酉秋石壁山望湖台夜游流连光景动踰岁时属景不自知其词之凄异也","清","郑文焯","过雨檐花，透风窗竹，露点翠梧金井。林梢小阁，曲枕溪流，静绿荡胸千顷。帘捲夜近，银河秋浸天阶，水明星静。欠追凉绮袖，一枝横玉，满身云影。回忆处、月气湖烟，空台摇落，上下卧临清镜。淩波弱步，湿雾香鬟，梦断数峰青回。年事如今暗惊，燕草天荒，吴枫江冷。但孤云远水，愁入离痕泪枕。","Werneror",""
"浪淘沙慢","清","俞士彪","岁华换、暖回幽谷，春到南国。梅蕊霜前乍白。兰牙雪里渐碧。看树绕、云围乡路隔。漫淹滞、水馆山驿。料难向归鸿假双羽，思量总无益。悲恻。谁怜飘泊踪迹。向日丽花明良时候，镇地长作客。嗟恁样韶华，负了堪惜。欲归未得。愁镜中、双鬓那能长黑。利锁名缰无休日。将年少、生生浪掷。又何况、愁催兼病逼。恨春到、恼乱人肠，旅馆闭、垂帘不放东风入。","Werneror",""
"玉烛新 小春海棠，梦窗词手稿有是题，丁香结一解，江南冬燠，春卉再荂而海棠益凄丽可玩，因依梦窗题格赋之。","清","郑文焯","冰绡和泪浣。又梦唤春回，绕花千转。凤窠织就同心锦，肯为伤秋肠断。娇霞半面。趁醉夜、珠帘重捲。催冷艳，还照珍丛，愁凝蜡盘红短。依依睡起西阑，怪海国狂尘，旧芳都换。倚寒翠袖应自惜，镜里过时匀染。移春小槛。问月地、云阶谁见。休再觅、颠嫁东风，妆成恨晚。","Werneror",""
"法曲献仙音 灵岩览古次韵梦窗","清","郑文焯","妆濯池花，步鸣廊叶，晚色苍凉僧院。乱石牛羊，古台麋鹿，江枫黯愁霜点。近水市菱歌起，吴声镇哀怨。旷怀远，问鸱夷、载春何处，怊怅地、一径旧香恨染。箭引越来溪，射晴波、秋练如剪。废柳残蝉。替宫魂、歌舞肠断，算繁华成沼，故国青山还见。","Werneror",""
"八声甘州","清","郑文焯","荡岩霏、弄晚点荒寒，渔灯两三星。叹风流残霸，湖山灵气，空葬倾城。一镜吴波变沼，花雨洗蛮腥。片石兴亡恨，玉轸无声。惟有西江明月，照故宫残梦，梧叶催醒。奈登临愁眼，还向此山青。更谁吹、乌栖哀调，唤暮鸿、烟际落芦汀。馀情寄，白云题句，连步天平。","Werneror",""
"湘月 天平山上白云亭酌泉晚眺，欲寻远公石屋不果，归路看红叶泊鹭飞浜作。","清","郑文焯","乱峰唤客，引幽筇藓步，飞上空翠。旧赏林亭，更暝蹋，到地秋声红碎。裂壁通樵，崩厓辟鸟，风谷铿环佩。斜阳屏画，舞枫欲共天醉。别有石灶松烟，半坳云乳，泻连筒珠缀。滴尽吴根，怕化作、一匊沧波残泪。岩迹台荒，湖光镜冷，秋思生高袂。灵扃何许，雨花夹磴飘坠。","Werneror",""
"天香","清","周之琦","衰柳攲烟，虚堂面郭，微波照影清泚。路隔平沙，门横浅渌，大好寄鸥闲地。参差雉堞，送暝色、凉生襟袂。只少西山拄笏，分他绛霄云气。餐霞胜游漫拟。但招携、玉珂兰契。一榻六街尘外，簟纹如水。商略庭阴半亩，要秀竹、疏槐翠相倚。待约明年，春禽唤起。","Werneror",""
"念奴娇 甲辰仲夏，半塘老人过江访旧，重会吴皋，感遇成歌，以致言叹不足之意。","清","郑文焯","小山丛桂，问淹留，何意空歌招隐。自见淮南，佳客散，鸡犬都沾仙分。碧海三尘，白云孤抱，不羡灵飞景。仙才谁惜，世閒空舐丹鼎。我亦大鹤天边，数峰危啸，一觉松风枕。三十六鸥盟未远，独立沧江秋影。词赋哀时，湖山送老，吟望吴枫冷。梅根重醉，旧狂清事能领。","Werneror",""
"鹧鸪天 胥口是范蠡从入五湖处，秋夕览古有怀。","清","郑文焯","云物凄清秋满湖，遗愁梦落故宫梧。西江终古无情碧，送了鸱夷便沼吴。烟草迥，水禽呼。越溪寒雨战菰蒲。扁舟赚得西施去，枉费良金写作图。","Werneror",""
"二郎神 和湘绮翁西安北苑题壁","清","郑文焯","夕阳旧苑，又过客、曼歌离黍。想云近仙居，香昏龙气，空锁千门榜署。漫说长安，堪西笑尽，梦逐京尘飞去。嗟殿柳、燕归宫槐，蝉断暗闻铃语。前度。画轮移雉，玉阶班鹭。看地转天回，终南古黛，不减西山翠妩。汉月悬秋，秦云媚晚，销得楚狂题句。但暗忆、彩笔曾干，气象白头非故。","Werneror",""
